x,y,Edad<5,Edad5-14,Edad15-64,Edad>64,Personas
-28.335897358220308,-52.109357913693174,15.0,0.0,63.0,18.0,96.0
99.10518033438592,-5.852905088059984,7.0,26.0,0.0,-0.0,33.0
87.9601331554197,26.916235577698473,23.0,0.0,90.0,0.0,113.0
45.05411338939652,-28.45291407385227,3.0,0.0,133.0,51.0,187.0
-95.06803656991869,44.84935563265847,6.0,21.0,63.0,49.0,139.0
19.08432403311228,19.70369892143829,0.0,2.0,9.0,30.0,41.0
67.26326018944005,-6.807037550471961,18.0,3.0,52.0,17.0,90.0
31.871102305987876,82.06890761846651,12.0,0.0,0.0,20.0,32.0
-21.137448047078664,-61.46927275680254,0.0,0.0,0.0,55.0,55.0
66.31310531829692,-20.444124706623285,4.0,35.0,138.0,26.0,203.0
21.259724956447215,61.3149551959865,6.0,8.0,-0.0,20.0,34.0
37.35132852526536,87.73635750653148,20.0,8.0,201.0,38.0,267.0
-7.2345573363147935,28.896609434202304,13.0,3.0,51.0,51.0,118.0
-0.5897252648550193,13.219163315101156,11.0,1.0,191.0,7.0,210.0
-41.335181100457554,28.313583251927952,7.0,31.0,95.0,12.0,145.0
-63.068590536489566,27.780025395314723,10.0,0.0,0.0,31.0,41.0
32.80558807144175,1.511890547792106,0.0,31.0,171.0,0.0,202.0
79.14472070410847,-93.75763708404409,24.0,11.0,33.0,33.0,101.0
-78.56875855790253,-3.9851530947958054,0.0,5.0,142.0,24.0,171.0
-38.171404734307465,-97.0516135531823,7.0,20.0,164.0,24.0,215.0
-19.83430132486852,76.94033632363309,0.0,8.0,0.0,10.0,18.0
-9.833147339661323,-30.047078180431015,0.0,20.0,16.0,8.0,44.0
-73.69673008573363,-62.579321111055464,0.0,5.0,219.0,0.0,224.0
-79.10276183937219,-95.82908410491228,0.0,1.0,97.0,29.0,127.0
-49.89066724818023,-48.633416370213524,11.0,2.0,141.0,20.0,174.0
59.70994866059249,-5.9467440636014715,0.0,17.0,0.0,4.0,21.0
-55.46683912015149,90.2935132348459,7.0,44.0,67.0,38.0,156.0
-33.41852813997946,-51.69225021062185,24.0,11.0,172.0,13.0,220.0
53.331373940901955,-48.10859308580333,18.0,14.0,104.0,0.0,136.0
36.95047721285951,65.84001618422991,0.0,0.0,0.0,60.0,60.0
15.412275964553501,69.72642039046912,16.0,32.0,0.0,9.0,57.0
-37.4542361805019,-54.63682372364804,0.0,12.0,124.0,0.0,136.0
-77.65499127063256,76.15568991279974,18.0,28.0,0.0,30.0,76.0
81.1767400058284,-99.10098072996077,0.0,31.0,0.0,0.0,31.0
54.032594528106614,-48.86643855286499,8.0,1.0,0.0,13.0,22.0
-62.9222302735696,-4.998526090850362,0.0,21.0,187.0,19.0,227.0
22.872765590818148,86.90321750890914,3.0,0.0,88.0,31.0,122.0
-6.232757970336095,36.66444818907718,21.0,3.0,82.0,26.0,132.0
